author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"González Pacanowska, Dolores",2,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Ruiz Pérez, Luis Miguel",2,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Navarro Carretero, Miguel",2,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Estévez García, Antonio Manuel",2,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Acosta Herrera, Marialbert",3,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Vidal Romero, Antonio",2,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"López Giménez, Juan F.",4,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Oliver Pozo, Francisco Javier",4,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Gómez Díaz, Elena",4,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Zubiaur, Mercedes",5,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Sánchez Luque, Francisco José",4,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Sancho López, Jaime",5,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Berzal Herranz, Alfredo",4,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Gómez Castilla, Jordi",4,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Ortiz Fernández, Lourdes",3,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Márquez Ortiz, Ana María",3,5,2,0.5728133659008722,50.87356561606167,0.49178588053048744
"Sánchez Navarro, Macarena",5,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"López López, Manuel Carlos",1,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Thomas, María del Carmen",1,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"González Rey, Elena",6,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Delgado Mora, Mario",6,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Pérez Victoria, José María",3,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Morales Sánchez, Juan Carlos",5,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Martín Ibáñez, Javier",4,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Hernández López de Munaín, Cristina",6,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Suñé, Carlos",6,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Castanys, Santiago",3,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Matesanz del Barrio, Fuencisla",4,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Alcina, Antonio",4,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"González Pacanowska, Dolores",2,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Ruiz Pérez, Luis Miguel",2,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Navarro Carretero, Miguel",3,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Estévez García, Antonio Manuel",3,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Acosta Herrera, Marialbert",4,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Vidal Romero, Antonio",2,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"López Giménez, Juan F.",5,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Oliver Pozo, Francisco Javier",5,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Gómez Díaz, Elena",5,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Zubiaur, Mercedes",6,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Sánchez Luque, Francisco José",5,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Sancho López, Jaime",6,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Berzal Herranz, Alfredo",5,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Gómez Castilla, Jordi",5,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Ortiz Fernández, Lourdes",4,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Márquez Ortiz, Ana María",4,6,2,0.6006135435894673,61.9771977697525,0.48245606654817935
"Sánchez Navarro, Macarena",5,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"López López, Manuel Carlos",1,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Thomas, María del Carmen",1,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"González Rey, Elena",6,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Delgado Mora, Mario",6,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Pérez Victoria, José María",3,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Morales Sánchez, Juan Carlos",5,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
"Martín Ibáñez, Javier",4,7,2,0.660570230942813,70.88121194462994,0.39174594197817614
