author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"Vidal Romero, Antonio",4,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"López Giménez, Juan F.",2,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"Oliver Pozo, Francisco Javier",2,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"Gómez Díaz, Elena",2,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"Zubiaur, Mercedes",3,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"Sánchez Luque, Francisco José",2,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"Sancho López, Jaime",3,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"Berzal Herranz, Alfredo",2,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"Gómez Castilla, Jordi",2,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"Ortiz Fernández, Lourdes",1,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"Márquez Ortiz, Ana María",1,8,2,0.6981756400248038,103.84150139374303,0.30419856074012935
"Sánchez Navarro, Macarena",1,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"López López, Manuel Carlos",7,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Thomas, María del Carmen",7,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"González Rey, Elena",8,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Martín Ibáñez, Javier",6,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Delgado Mora, Mario",8,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Pérez Victoria, José María",1,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Morales Sánchez, Juan Carlos",1,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Hernández López de Munaín, Cristina",4,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Suñé, Carlos",4,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Castanys, Santiago",0,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Matesanz del Barrio, Fuencisla",5,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
"Alcina, Antonio",5,9,5,0.7330511789990557,68.40187908646168,0.26178551266646416
