author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"Morales Sánchez, Juan Carlos",3,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Martín Ibáñez, Javier",1,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Hernández López de Munaín, Cristina",6,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Suñé, Carlos",6,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Castanys, Santiago",0,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Matesanz del Barrio, Fuencisla",5,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Alcina, Antonio",5,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"González Pacanowska, Dolores",11,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Ruiz Pérez, Luis Miguel",11,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Navarro Carretero, Miguel",2,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Estévez García, Antonio Manuel",2,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Acosta Herrera, Marialbert",1,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Vidal Romero, Antonio",11,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"López Giménez, Juan F.",3,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Oliver Pozo, Francisco Javier",3,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Gómez Díaz, Elena",10,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Zubiaur, Mercedes",7,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Sánchez Luque, Francisco José",9,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Sancho López, Jaime",7,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Berzal Herranz, Alfredo",9,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Gómez Castilla, Jordi",10,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Ortiz Fernández, Lourdes",1,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Márquez Ortiz, Ana María",1,12,10,0.6851987666025136,35.364834710383086,0.4064110178484069
"Sánchez Navarro, Macarena",3,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"López López, Manuel Carlos",8,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Thomas, María del Carmen",8,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"González Rey, Elena",4,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Delgado Mora, Mario",4,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Pérez Victoria, José María",0,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Morales Sánchez, Juan Carlos",12,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Martín Ibáñez, Javier",1,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Hernández López de Munaín, Cristina",6,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Suñé, Carlos",6,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Castanys, Santiago",0,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Matesanz del Barrio, Fuencisla",5,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Alcina, Antonio",5,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"González Pacanowska, Dolores",11,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Ruiz Pérez, Luis Miguel",11,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Navarro Carretero, Miguel",2,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Estévez García, Antonio Manuel",2,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Acosta Herrera, Marialbert",1,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Vidal Romero, Antonio",11,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"López Giménez, Juan F.",3,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Oliver Pozo, Francisco Javier",3,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Gómez Díaz, Elena",10,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Zubiaur, Mercedes",7,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Sánchez Luque, Francisco José",9,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Sancho López, Jaime",7,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Berzal Herranz, Alfredo",9,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Gómez Castilla, Jordi",10,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Ortiz Fernández, Lourdes",1,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Márquez Ortiz, Ana María",1,13,10,0.665089120753059,47.914345739780735,0.3316469800183307
"Sánchez Navarro, Macarena",3,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"López López, Manuel Carlos",8,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Thomas, María del Carmen",8,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"González Rey, Elena",4,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Delgado Mora, Mario",4,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Pérez Victoria, José María",0,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Morales Sánchez, Juan Carlos",12,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Martín Ibáñez, Javier",13,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Hernández López de Munaín, Cristina",6,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Suñé, Carlos",6,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Castanys, Santiago",0,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Matesanz del Barrio, Fuencisla",5,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Alcina, Antonio",5,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"González Pacanowska, Dolores",11,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Ruiz Pérez, Luis Miguel",11,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Navarro Carretero, Miguel",2,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Estévez García, Antonio Manuel",2,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Acosta Herrera, Marialbert",13,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Vidal Romero, Antonio",11,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"López Giménez, Juan F.",3,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Oliver Pozo, Francisco Javier",3,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Gómez Díaz, Elena",10,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Zubiaur, Mercedes",7,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Sánchez Luque, Francisco José",9,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Sancho López, Jaime",7,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Berzal Herranz, Alfredo",9,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Gómez Castilla, Jordi",10,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Ortiz Fernández, Lourdes",1,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Márquez Ortiz, Ana María",1,14,10,0.6238250570284785,53.671890769048524,0.3784507450155159
"Sánchez Navarro, Macarena",3,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"López López, Manuel Carlos",8,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Thomas, María del Carmen",8,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"González Rey, Elena",4,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Delgado Mora, Mario",4,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Pérez Victoria, José María",14,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Morales Sánchez, Juan Carlos",12,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Martín Ibáñez, Javier",13,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Hernández López de Munaín, Cristina",6,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Suñé, Carlos",6,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Castanys, Santiago",0,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Matesanz del Barrio, Fuencisla",5,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Alcina, Antonio",5,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"González Pacanowska, Dolores",11,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Ruiz Pérez, Luis Miguel",11,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Navarro Carretero, Miguel",2,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Estévez García, Antonio Manuel",2,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Acosta Herrera, Marialbert",13,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Vidal Romero, Antonio",11,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"López Giménez, Juan F.",3,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Oliver Pozo, Francisco Javier",3,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Gómez Díaz, Elena",10,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Zubiaur, Mercedes",7,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Sánchez Luque, Francisco José",9,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Sancho López, Jaime",7,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Berzal Herranz, Alfredo",9,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Gómez Castilla, Jordi",10,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Ortiz Fernández, Lourdes",1,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
"Márquez Ortiz, Ana María",1,15,10,0.6016220600504871,59.714455481489274,0.34066635487778796
