author,cluster,k,pca_dims,silhouette,calinski_harabasz,davies_bouldin
"Vidal Romero, Antonio",0,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"López Giménez, Juan F.",2,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"Oliver Pozo, Francisco Javier",2,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"Gómez Díaz, Elena",2,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"Zubiaur, Mercedes",2,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"Sánchez Luque, Francisco José",2,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"Sancho López, Jaime",2,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"Berzal Herranz, Alfredo",2,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"Gómez Castilla, Jordi",2,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"Ortiz Fernández, Lourdes",1,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"Márquez Ortiz, Ana María",1,3,2,0.5796641418443054,48.15108314651873,0.5844695556828876
"Sánchez Navarro, Macarena",3,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"López López, Manuel Carlos",0,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Thomas, María del Carmen",0,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"González Rey, Elena",2,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Delgado Mora, Mario",2,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Pérez Victoria, José María",0,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Morales Sánchez, Juan Carlos",3,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Martín Ibáñez, Javier",1,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Hernández López de Munaín, Cristina",2,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Suñé, Carlos",2,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Castanys, Santiago",0,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Matesanz del Barrio, Fuencisla",1,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Alcina, Antonio",1,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"González Pacanowska, Dolores",0,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Ruiz Pérez, Luis Miguel",0,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Navarro Carretero, Miguel",0,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Estévez García, Antonio Manuel",0,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Acosta Herrera, Marialbert",1,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Vidal Romero, Antonio",0,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"López Giménez, Juan F.",3,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Oliver Pozo, Francisco Javier",3,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Gómez Díaz, Elena",3,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Zubiaur, Mercedes",2,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Sánchez Luque, Francisco José",3,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Sancho López, Jaime",2,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Berzal Herranz, Alfredo",3,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Gómez Castilla, Jordi",3,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Ortiz Fernández, Lourdes",1,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Márquez Ortiz, Ana María",1,4,2,0.5372852839243196,45.19264589949473,0.5430291652132793
"Sánchez Navarro, Macarena",3,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"López López, Manuel Carlos",0,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Thomas, María del Carmen",0,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"González Rey, Elena",2,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Delgado Mora, Mario",2,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Pérez Victoria, José María",0,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Morales Sánchez, Juan Carlos",3,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Martín Ibáñez, Javier",1,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Hernández López de Munaín, Cristina",2,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Suñé, Carlos",2,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Castanys, Santiago",0,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Matesanz del Barrio, Fuencisla",1,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Alcina, Antonio",1,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"González Pacanowska, Dolores",4,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Ruiz Pérez, Luis Miguel",4,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Navarro Carretero, Miguel",4,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Estévez García, Antonio Manuel",0,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Acosta Herrera, Marialbert",1,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Vidal Romero, Antonio",4,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"López Giménez, Juan F.",3,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Oliver Pozo, Francisco Javier",3,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Gómez Díaz, Elena",3,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Zubiaur, Mercedes",2,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Sánchez Luque, Francisco José",3,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Sancho López, Jaime",2,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Berzal Herranz, Alfredo",3,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Gómez Castilla, Jordi",3,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Ortiz Fernández, Lourdes",1,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Márquez Ortiz, Ana María",1,5,2,0.5494462441304319,53.02980449877338,0.6476782435335643
"Sánchez Navarro, Macarena",3,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"López López, Manuel Carlos",5,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Thomas, María del Carmen",5,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"González Rey, Elena",2,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Delgado Mora, Mario",2,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Pérez Victoria, José María",0,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Morales Sánchez, Juan Carlos",3,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Martín Ibáñez, Javier",1,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Hernández López de Munaín, Cristina",2,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Suñé, Carlos",2,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Castanys, Santiago",0,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Matesanz del Barrio, Fuencisla",1,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Alcina, Antonio",1,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"González Pacanowska, Dolores",4,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Ruiz Pérez, Luis Miguel",4,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Navarro Carretero, Miguel",4,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Estévez García, Antonio Manuel",0,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Acosta Herrera, Marialbert",1,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Vidal Romero, Antonio",4,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"López Giménez, Juan F.",3,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Oliver Pozo, Francisco Javier",3,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Gómez Díaz, Elena",3,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Zubiaur, Mercedes",2,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Sánchez Luque, Francisco José",3,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Sancho López, Jaime",2,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Berzal Herranz, Alfredo",3,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Gómez Castilla, Jordi",3,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Ortiz Fernández, Lourdes",1,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Márquez Ortiz, Ana María",1,6,2,0.610555986548561,62.67014757203718,0.48211838865885753
"Sánchez Navarro, Macarena",3,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"López López, Manuel Carlos",5,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Thomas, María del Carmen",5,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"González Rey, Elena",2,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Delgado Mora, Mario",2,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Pérez Victoria, José María",0,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Morales Sánchez, Juan Carlos",3,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Martín Ibáñez, Javier",1,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Hernández López de Munaín, Cristina",6,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Suñé, Carlos",6,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Castanys, Santiago",0,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Matesanz del Barrio, Fuencisla",1,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Alcina, Antonio",1,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"González Pacanowska, Dolores",4,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Ruiz Pérez, Luis Miguel",4,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Navarro Carretero, Miguel",4,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Estévez García, Antonio Manuel",0,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Acosta Herrera, Marialbert",1,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Vidal Romero, Antonio",4,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"López Giménez, Juan F.",3,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Oliver Pozo, Francisco Javier",3,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Gómez Díaz, Elena",3,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Zubiaur, Mercedes",6,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Sánchez Luque, Francisco José",3,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Sancho López, Jaime",6,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Berzal Herranz, Alfredo",3,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Gómez Castilla, Jordi",3,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Ortiz Fernández, Lourdes",1,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Márquez Ortiz, Ana María",1,7,2,0.6742083444413051,73.70425839595448,0.3821856367403736
"Sánchez Navarro, Macarena",3,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"López López, Manuel Carlos",6,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
"Thomas, María del Carmen",6,8,2,0.6734625622452839,114.61843198925598,0.4198564452333472
